6,0,0.85,0.00001,1.00000
6,0,0.9,0.00000,1.00000
6,0,0.95,0.00000,1.00000
6,0,0.99,0.00000,1.00000
6,1,0.01,0.99854,0.00146
6,1,0.05,0.96723,0.03277
6,1,0.1,0.88574,0.11427
6,1,0.15,0.77648,0.22352
6,1,0.2,0.65536,0.34464
6,1,0.25,0.53394,0.46606
6,1,0.3,0.42018,0.57983
6,1,0.35,0.31908,0.68092
6,1,0.4,0.23328,0.76672
6,1,0.45,0.16357,0.83643
6,1,0.5,0.10938,0.89063
6,1,0.55,0.06920,0.93080
6,1,0.6,0.04096,0.95904
6,1,0.65,0.02232,0.97768
6,1,0.7,0.01094,0.98907
6,1,0.75,0.00464,0.99536
6,1,0.8,0.00160,0.99840
6,1,0.85,0.00040,0.99960
6,1,0.9,0.00005,0.99995
6,1,0.95,0.00000,1.00000
6,1,0.99,0.00000,1.00000
6,2,0.01,0.99998,0.00000
6,2,0.05,0.99777,0.00000
6,2,0.1,0.98415,0.00025
6,2,0.15,0.95266,0.00224
6,2,0.2,0.90112,0.00978
6,2,0.25,0.83057,0.02871
6,2,0.3,0.74431,0.06538
6,2,0.35,0.64709,0.12455
6,2,0.4,0.54432,0.20764
6,2,0.45,0.44152,0.31190
6,2,0.5,0.34375,0.43066
6,2,0.55,0.25526,0.55463
6,2,0.6,0.17920,0.67371
6,2,0.65,0.11742,0.77894
6,2,0.7,0.07047,0.86403
6,2,0.75,0.03760,0.92622
6,2,0.8,0.01696,0.96637
6,2,0.85,0.00589,0.98826
6,2,0.9,0.00127,0.99746
6,2,0.95,0.00009,0.99983
6,2,0.99,0.00000,1.00000
6,3,0.01,1.00000,0.00000
6,3,0.05,0.99991,0.00000
6,3,0.1,0.99873,0.00000
6,3,0.15,0.99411,0.00000
6,3,0.2,0.98304,0.00000
6,3,0.25,0.96240,0.00005
6,3,0.3,0.92953,0.00035
6,3,0.35,0.88258,0.00162
6,3,0.4,0.82080,0.00575
6,3,0.45,0.74474,0.01663
6,3,0.5,0.65625,0.04062
6,3,0.55,0.55848,0.08607
6,3,0.6,0.45568,0.16127
6,3,0.65,0.35291,0.27095
6,3,0.7,0.25569,0.41235
6,3,0.75,0.16943,0.57296
6,3,0.8,0.09888,0.73172
6,3,0.85,0.04734,0.86460
6,3,0.9,0.01585,0.95320
6,3,0.95,0.00223,0.99333
6,3,0.99,0.00002,0.99994
6,4,0.01,1.00000,0.00000
6,4,0.05,1.00000,0.00000
6,4,0.1,0.99995,0.00000
6,4,0.15,0.99960,0.00000
6,4,0.2,0.99840,0.00000
6,4,0.25,0.99536,0.00000
6,4,0.3,0.98907,0.00000
6,4,0.35,0.97768,0.00000
6,4,0.4,0.95904,0.00000
6,4,0.45,0.93080,0.00002
6,4,0.5,0.89063,0.00014
6,4,0.55,0.83643,0.00072
6,4,0.6,0.76672,0.00296
6,4,0.65,0.68092,0.01037
6,4,0.7,0.57983,0.03117
6,4,0.75,0.46606,0.08127
6,4,0.8,0.34464,0.18447
6,4,0.85,0.22352,0.36352
6,4,0.9,0.11427,0.61548
6,4,0.95,0.03277,0.87521
6,4,0.99,0.00146,0.99417
6,5,0.01,1.00000,0.00000
6,5,0.05,1.00000,0.00000
6,5,0.1,1.00000,0.00000
6,5,0.15,0.99999,0.00000
6,5,0.2,0.99994,0.00000
6,5,0.25,0.99976,0.00000
6,5,0.3,0.99927,0.00000
6,5,0.35,0.99816,0.00000
6,5,0.4,0.99590,0.00000
6,5,0.45,0.99170,0.00000
6,5,0.5,0.98438,0.00000
6,5,0.55,0.97232,0.00000
6,5,0.6,0.95334,0.00000
6,5,0.65,0.92458,0.00000
6,5,0.7,0.88235,0.00002
6,5,0.75,0.82202,0.00018
6,5,0.8,0.73786,0.00124
6,5,0.85,0.62285,0.00763
6,5,0.9,0.46856,0.04239
6,5,0.95,0.26491,0.21464
6,5,0.99,0.05852,0.73970
7,0,0.01,0.93207,1.00000
7,0,0.05,0.69834,1.00000
7,0,0.1,0.47830,1.00000
7,0,0.15,0.32058,1.00000
7,0,0.2,0.20972,1.00000
7,0,0.25,0.13348,1.00000
7,0,0.3,0.08235,1.00000
7,0,0.35,0.04902,1.00000
7,0,0.4,0.02799,1.00000
7,0,0.45,0.01522,1.00000
7,0,0.5,0.00781,1.00000
7,0,0.55,0.00374,1.00000
7,0,0.6,0.00164,1.00000
7,0,0.65,0.00064,1.00000
7,0,0.7,0.00022,1.00000
7,0,0.75,0.00006,1.00000
7,0,0.8,0.00001,1.00000
7,0,0.85,0.00000,1.00000
7,0,0.9,0.00000,1.00000
7,0,0.95,0.00000,1.00000
7,0,0.99,0.00000,1.00000
7,1,0.01,0.99797,0.00203
7,1,0.05,0.95562,0.04438
7,1,0.1,0.85031,0.14969
7,1,0.15,0.71658,0.28342
7,1,0.2,0.57672,0.42328
7,1,0.25,0.44495,0.55505
7,1,0.3,0.32942,0.67058
7,1,0.35,0.23380,0.76620
7,1,0.4,0.15863,0.84137
7,1,0.45,0.10242,0.89758
7,1,0.5,0.06250,0.93750
7,1,0.55,0.03571,0.96429
7,1,0.6,0.01884,0.98116
7,1,0.65,0.00901,0.99099
7,1,0.7,0.00379,0.99621
7,1,0.75,0.00134,0.99866
7,1,0.8,0.00037,0.99963
7,1,0.85,0.00007,0.99993
7,1,0.9,0.00001,0.99999
7,1,0.95,0.00000,1.00000
7,1,0.99,0.00000,1.00000
7,2,0.01,0.99997,0.00000
7,2,0.05,0.99624,0.00001
7,2,0.1,0.97431,0.00066
7,2,0.15,0.92623,0.00544
7,2,0.2,0.85197,0.02191
7,2,0.25,0.75641,0.05934
7,2,0.3,0.64707,0.12456
7,2,0.35,0.53228,0.21876
7,2,0.4,0.41990,0.33651
7,2,0.45,0.31644,0.46725
7,2,0.5,0.22656,0.59821
7,2,0.55,0.15293,0.71753
7,2,0.6,0.09626,0.81675
7,2,0.65,0.05561,0.89188
7,2,0.7,0.02880,0.94324
7,2,0.75,0.01288,0.97441
7,2,0.8,0.00467,0.99068
7,2,0.85,0.00122,0.99756
7,2,0.9,0.00018,0.99965
7,2,0.95,0.00001,0.99999
7,2,0.99,0.00000,1.00000
7,3,0.01,1.00000,0.00000
7,3,0.05,0.99981,0.00000
7,3,0.1,0.99727,0.00000
7,3,0.15,0.98790,0.00000
7,3,0.2,0.96666,0.00004
7,3,0.25,0.92944,0.00035
7,3,0.3,0.87396,0.00200
7,3,0.35,0.80015,0.00798
7,3,0.4,0.71021,0.02434
7,3,0.45,0.60829,0.06010
7,3,0.5,0.50000,0.12500
7,3,0.55,0.39171,0.22508
7,3,0.6,0.28979,0.35823
7,3,0.65,0.19985,0.51230
7,3,0.7,0.12604,0.66755
7,3,0.75,0.07056,0.80291
7,3,0.8,0.03334,0.90327
7,3,0.85,0.01210,0.96413
7,3,0.9,0.00273,0.99184
7,3,0.95,0.00019,0.99942
7,3,0.99,0.00000,1.00000
7,4,0.01,1.00000,0.00000
7,4,0.05,0.99999,0.00000
7,4,0.1,0.99982,0.00000
7,4,0.15,0.99878,0.00000
7,4,0.2,0.99533,0.00000
7,4,0.25,0.98712,0.00000
7,4,0.3,0.97120,0.00000
7,4,0.35,0.94439,0.00001
7,4,0.4,0.90374,0.00009
7,4,0.45,0.84707,0.00055
7,4,0.5,0.77344,0.00263
7,4,0.55,0.68356,0.01003
7,4,0.6,0.58010,0.03109
7,4,0.65,0.46772,0.08027
7,4,0.7,0.35293,0.17531
7,4,0.75,0.24359,0.32736
7,4,0.8,0.14803,0.52686
7,4,0.85,0.07377,0.73601
7,4,0.9,0.02569,0.90113
7,4,0.95,0.00376,0.98506
7,4,0.99,0.00003,0.99986
7,5,0.01,1.00000,0.00000
7,5,0.05,1.00000,0.00000
7,5,0.1,0.99999,0.00000
7,5,0.15,0.99993,0.00000
7,5,0.2,0.99963,0.00000
7,5,0.25,0.99866,0.00000
7,5,0.3,0.99621,0.00000
7,5,0.35,0.99099,0.00000
7,5,0.4,0.98116,0.00000
7,5,0.45,0.96429,0.00000
7,5,0.5,0.93750,0.00000
7,5,0.55,0.89758,0.00001
7,5,0.6,0.84137,0.00010
7,5,0.65,0.76620,0.00070
7,5,0.7,0.67058,0.00388
7,5,0.75,0.55505,0.01744
7,5,0.8,0.42328,0.06380
7,5,0.85,0.28342,0.18895
7,5,0.9,0.14969,0.44450
7,5,0.95,0.04438,0.79694
7,5,0.99,0.00203,0.98989
7,6,0.01,1.00000,0.00000
7,6,0.05,1.00000,0.00000
7,6,0.1,1.00000,0.00000
7,6,0.15,1.00000,0.00000
7,6,0.2,0.99999,0.00000
7,6,0.25,0.99994,0.00000
7,6,0.3,0.99978,0.00000
7,6,0.35,0.99936,0.00000
7,6,0.4,0.99836,0.00000
7,6,0.45,0.99626,0.00000
7,6,0.5,0.99219,0.00000
7,6,0.55,0.98478,0.00000
7,6,0.6,0.97201,0.00000
7,6,0.65,0.95098,0.00000
7,6,0.7,0.91765,0.00000
7,6,0.75,0.86652,0.00001
7,6,0.8,0.79028,0.00009
7,6,0.85,0.67942,0.00109
7,6,0.9,0.52170,0.01197
7,6,0.95,0.30166,0.11598
7,6,0.99,0.06793,0.65566
8,0,0.01,0.92274,1.00000
8,0,0.05,0.66342,1.00000
8,0,0.1,0.43047,1.00000
8,0,0.15,0.27249,1.00000
8,0,0.2,0.16777,1.00000
8,0,0.25,0.10011,1.00000
8,0,0.3,0.05765,1.00000
8,0,0.35,0.03186,1.00000
8,0,0.4,0.01680,1.00000
8,0,0.45,0.00837,1.00000
8,0,0.5,0.00391,1.00000
8,0,0.55,0.00168,1.00000
8,0,0.6,0.00066,1.00000
8,0,0.65,0.00023,1.00000
8,0,0.7,0.00007,1.00000
8,0,0.75,0.00002,1.00000
8,0,0.8,0.00000,1.00000
8,0,0.85,0.00000,1.00000
8,0,0.9,0.00000,1.00000
8,0,0.95,0.00000,1.00000
8,0,0.99,0.00000,1.00000
8,1,0.01,0.99731,0.00269
8,1,0.05,0.94276,0.05724
8,1,0.1,0.81310,0.18690
8,1,0.15,0.65718,0.34282
8,1,0.2,0.50332,0.49668
8,1,0.25,0.36708,0.63292
8,1,0.3,0.25530,0.74470
8,1,0.35,0.16913,0.83087
8,1,0.4,0.10638,0.89362
8,1,0.45,0.06318,0.93682
8,1,0.5,0.03516,0.96484
8,1,0.55,0.01812,0.98188
8,1,0.6,0.00852,0.99148
8,1,0.65,0.00357,0.99643
8,1,0.7,0.00129,0.99871
8,1,0.75,0.00038,0.99962
8,1,0.8,0.00008,0.99992
8,1,0.85,0.00001,0.99999
8,1,0.9,0.00000,1.00000
8,1,0.95,0.00000,1.00000
8,1,0.99,0.00000,1.00000
8,2,0.01,0.99995,0.00000
8,2,0.05,0.99421,0.00003
8,2,0.1,0.96191,0.00145
8,2,0.15,0.89479,0.01107
8,2,0.2,0.79692,0.04124
8,2,0.25,0.67854,0.10333
8,2,0.3,0.55177,0.20091
8,2,0.35,0.42781,0.32740
8,2,0.4,0.31539,0.46868
8,2,0.45,0.22013,0.60820
8,2,0.5,0.14453,0.73183
8,2,0.55,0.08846,0.83091
8,2,0.6,0.04981,0.90287
8,2,0.65,0.02532,0.95001
8,2,0.7,0.01129,0.97754
8,2,0.75,0.00423,0.99156
8,2,0.8,0.00123,0.99754
8,2,0.85,0.00024,0.99952
8,2,0.9,0.00002,0.99995
8,2,0.95,0.00000,1.00000
8,2,0.99,0.00000,1.00000
8,3,0.01,1.00000,0.00000
8,3,0.05,0.99963,0.00000
8,3,0.1,0.99498,0.00000
8,3,0.15,0.97865,0.00001
8,3,0.2,0.94372,0.00018
8,3,0.25,0.88618,0.00147
8,3,0.3,0.80590,0.00731
8,3,0.35,0.70640,0.02531
8,3,0.4,0.59409,0.06688
8,3,0.45,0.47696,0.14309
8,3,0.5,0.36328,0.25813
8,3,0.55,0.26038,0.40460
8,3,0.6,0.17367,0.56423
8,3,0.65,0.10609,0.71430
8,3,0.7,0.05797,0.83598
8,3,0.75,0.02730,0.92032
8,3,0.8,0.01041,0.96910
8,3,0.85,0.00285,0.99146
8,3,0.9,0.00043,0.99871
8,3,0.95,0.00002,0.99995
8,3,0.99,0.00000,1.00000
8,4,0.01,1.00000,0.00000
8,4,0.05,0.99998,0.00000
8,4,0.1,0.99957,0.00000
8,4,0.15,0.99715,0.00000
8,4,0.2,0.98959,0.00000
8,4,0.25,0.97270,0.00000
8,4,0.3,0.94203,0.00001
8,4,0.35,0.89391,0.00013
8,4,0.4,0.82633,0.00091
8,4,0.45,0.73962,0.00460
8,4,0.5,0.63672,0.01742
8,4,0.55,0.52304,0.05175
8,4,0.6,0.40591,0.12457
8,4,0.65,0.29360,0.24900
8,4,0.7,0.19410,0.42181
8,4,0.75,0.11382,0.61673
8,4,0.8,0.05628,0.79318
8,4,0.85,0.02135,0.91729
8,4,0.9,0.00502,0.98005
8,4,0.95,0.00037,0.99851
8,4,0.99,0.00000,1.00000
8,5,0.01,1.00000,0.00000
8,5,0.05,1.00000,0.00000
8,5,0.1,0.99998,0.00000
8,5,0.15,0.99976,0.00000
8,5,0.2,0.99877,0.00000
8,5,0.25,0.99577,0.00000
8,5,0.3,0.98871,0.00000
8,5,0.35,0.97468,0.00000
8,5,0.4,0.95019,0.00000
8,5,0.45,0.91154,0.00001
8,5,0.5,0.85547,0.00006
8,5,0.55,0.77987,0.00052
8,5,0.6,0.68461,0.00312
8,5,0.65,0.57219,0.01433
8,5,0.7,0.44823,0.05115
8,5,0.75,0.32146,0.14384
8,5,0.8,0.20308,0.32142
8,5,0.85,0.10521,0.57359
8,5,0.9,0.03809,0.82351
8,5,0.95,0.00579,0.97139
8,5,0.99,0.00005,0.99973
8,6,0.01,1.00000,0.00000
8,6,0.05,1.00000,0.00000
8,6,0.1,1.00000,0.00000
8,6,0.15,0.99999,0.00000
8,6,0.2,0.99992,0.00000
8,6,0.25,0.99962,0.00000
8,6,0.3,0.99871,0.00000
8,6,0.35,0.99643,0.00000
8,6,0.4,0.99148,0.00000
8,6,0.45,0.98188,0.00000
8,6,0.5,0.96484,0.00000
8,6,0.55,0.93682,0.00000
8,6,0.6,0.89362,0.00000
8,6,0.65,0.83087,0.00002
8,6,0.7,0.74470,0.00028
8,6,0.75,0.63292,0.00245
8,6,0.8,0.49668,0.01626
8,6,0.85,0.34282,0.08056
8,6,0.9,0.18690,0.28899
8,6,0.95,0.05724,0.70209
8,6,0.99,0.00269,0.98397
8,7,0.01,1.00000,0.00000
8,7,0.05,1.00000,0.00000
8,7,0.1,1.00000,0.00000
8,7,0.15,1.00000,0.00000
8,7,0.2,1.00000,0.00000
8,7,0.25,0.99998,0.00000
8,7,0.3,0.99993,0.00000
8,7,0.35,0.99977,0.00000
8,7,0.4,0.99934,0.00000
8,7,0.45,0.99832,0.00000
8,7,0.5,0.99609,0.00000
8,7,0.55,0.99163,0.00000
8,7,0.6,0.98320,0.00000
8,7,0.65,0.96814,0.00000
8,7,0.7,0.94235,0.00000
8,7,0.75,0.89989,0.00000
8,7,0.8,0.83223,0.00000
8,7,0.85,0.72751,0.00011
8,7,0.9,0.56953,0.00274
8,7,0.95,0.33658,0.05656
8,7,0.99,0.07726,0.56960
9,0,0.01,0.91352,1.00000
9,0,0.05,0.63025,1.00000
9,0,0.1,0.38742,1.00000
9,0,0.15,0.23162,1.00000
9,0,0.2,0.13422,1.00000
9,0,0.25,0.07508,1.00000
9,0,0.3,0.04035,1.00000
9,0,0.35,0.02071,1.00000
9,0,0.4,0.01008,1.00000
9,0,0.45,0.00461,1.00000
9,0,0.5,0.00195,1.00000
9,0,0.55,0.00076,1.00000
9,0,0.6,0.00026,1.00000
9,0,0.65,0.00008,1.00000
9,0,0.7,0.00002,1.00000
9,0,0.75,0.00000,1.00000
9,0,0.8,0.00000,1.00000
9,0,0.85,0.00000,1.00000
9,0,0.9,0.00000,1.00000
9,0,0.95,0.00000,1.00000
9,0,0.99,0.00000,1.00000
9,1,0.01,0.99656,0.00344
9,1,0.05,0.92879,0.07121
9,1,0.1,0.77484,0.22516
9,1,0.15,0.59948,0.40052
9,1,0.2,0.43621,0.56379
9,1,0.25,0.30034,0.69966
9,1,0.3,0.19600,0.80400
9,1,0.35,0.12109,0.87891
9,1,0.4,0.07054,0.92946
9,1,0.45,0.03852,0.96148
9,1,0.5,0.01953,0.98047
9,1,0.55,0.00908,0.99092
9,1,0.6,0.00380,0.99620
9,1,0.65,0.00140,0.99860
9,1,0.7,0.00043,0.99957
9,1,0.75,0.00011,0.99989
9,1,0.8,0.00002,0.99998
9,1,0.85,0.00000,1.00000
9,1,0.9,0.00000,1.00000
9,1,0.95,0.00000,1.00000
9,1,0.99,0.00000,1.00000
9,2,0.01,0.99992,0.00000
9,2,0.05,0.99164,0.00007
9,2,0.1,0.94703,0.00281
9,2,0.15,0.85915,0.01984
9,2,0.2,0.73820,0.06854
9,2,0.25,0.60068,0.15946
9,2,0.3,0.46283,0.28855
9,2,0.35,0.33727,0.43921
9,2,0.4,0.23179,0.59015
9,2,0.45,0.14950,0.72334
9,2,0.5,0.08984,0.82838
9,2,0.55,0.04977,0.90293
9,2,0.6,0.02503,0.95056
9,2,0.65,0.01118,0.97776
9,2,0.7,0.00429,0.99144
9,2,0.75,0.00134,0.99732
9,2,0.8,0.00031,0.99937
9,2,0.85,0.00005,0.99991
9,2,0.9,0.00000,0.99999
9,2,0.95,0.00000,1.00000
9,2,0.99,0.00000,1.00000
9,3,0.01,1.00000,0.00000
9,3,0.05,0.99936,0.00000
9,3,0.1,0.99167,0.00000
9,3,0.15,0.96607,0.00004
9,3,0.2,0.91436,0.00063
9,3,0.25,0.83427,0.00455
9,3,0.3,0.72966,0.01976
9,3,0.35,0.60889,0.05982
9,3,0.4,0.48261,0.13850
9,3,0.45,0.36138,0.26045
9,3,0.5,0.25391,0.41532
9,3,0.55,0.16582,0.58047
9,3,0.6,0.09935,0.73057
9,3,0.65,0.05359,0.84770
9,3,0.7,0.02529,0.92602
9,3,0.75,0.00999,0.97032
9,3,0.8,0.00307,0.99083
9,3,0.85,0.00063,0.99810
9,3,0.9,0.00006,0.99981
9,3,0.95,0.00000,1.00000
9,3,0.99,0.00000,1.00000
9,4,0.01,1.00000,0.00000
9,4,0.05,0.99997,0.00000
9,4,0.1,0.99911,0.00000
9,4,0.15,0.99437,0.00000
9,4,0.2,0.98042,0.00000
9,4,0.25,0.95107,0.00001
9,4,0.3,0.90119,0.00010
9,4,0.35,0.82828,0.00087
9,4,0.4,0.73343,0.00505
9,4,0.45,0.62142,0.02054
9,4,0.5,0.50000,0.06250
9,4,0.55,0.37858,0.14912
9,4,0.6,0.26657,0.28936
9,4,0.65,0.17172,0.47066
9,4,0.7,0.09881,0.65958
9,4,0.75,0.04893,0.81819
9,4,0.8,0.01958,0.92394
9,4,0.85,0.00563,0.97767
9,4,0.9,0.00089,0.99644
9,4,0.95,0.00003,0.99987
9,4,0.99,0.00000,1.00000
9,5,0.01,1.00000,0.00000
9,5,0.05,1.00000,0.00000
9,5,0.1,0.99994,0.00000
9,5,0.15,0.99937,0.00000
9,5,0.2,0.99693,0.00000
9,5,0.25,0.99001,0.00000
9,5,0.3,0.97471,0.00000
9,5,0.35,0.94641,0.00000
9,5,0.4,0.90065,0.00001
9,5,0.45,0.83418,0.00013
9,5,0.5,0.74609,0.00106
9,5,0.55,0.63862,0.00616
9,5,0.6,0.51739,0.02618
9,5,0.65,0.39111,0.08370
9,5,0.7,0.27034,0.20682
9,5,0.75,0.16573,0.40415
9,5,0.8,0.08564,0.63912
9,5,0.85,0.03393,0.84147
9,5,0.9,0.00833,0.95903
9,5,0.95,0.00064,0.99679
9,5,0.99,0.00000,0.99999
9,6,0.01,1.00000,0.00000
9,6,0.05,1.00000,0.00000
9,6,0.1,1.00000,0.00000
9,6,0.15,0.99995,0.00000
9,6,0.2,0.99969,0.00000
9,6,0.25,0.99866,0.00000
9,6,0.3,0.99571,0.00000
9,6,0.35,0.98882,0.00000
9,6,0.4,0.97497,0.00000
9,6,0.45,0.95023,0.00000
9,6,0.5,0.91016,0.00000
9,6,0.55,0.85050,0.00001
9,6,0.6,0.76821,0.00016
9,6,0.65,0.66273,0.00147
9,6,0.7,0.53717,0.00983
9,6,0.75,0.39932,0.04697
9,6,0.8,0.26180,0.16182
9,6,0.85,0.14085,0.40216
9,6,0.9,0.05297,0.72140
9,6,0.95,0.00836,0.95087
9,6,0.99,0.00008,0.99952
9,7,0.01,1.00000,0.00000
9,7,0.05,1.00000,0.00000
9,7,0.1,1.00000,0.00000
9,7,0.15,1.00000,0.00000
9,7,0.2,0.99998,0.00000
9,7,0.25,0.99989,0.00000
9,7,0.3,0.99957,0.00000
9,7,0.35,0.99860,0.00000
9,7,0.4,0.99620,0.00000
9,7,0.45,0.99092,0.00000
9,7,0.5,0.98047,0.00000
9,7,0.55,0.96148,0.00000
9,7,0.6,0.92946,0.00000
9,7,0.65,0.87891,0.00000
9,7,0.7,0.80400,0.00001
9,7,0.75,0.69966,0.00022
9,7,0.8,0.56379,0.00301
9,7,0.85,0.40052,0.02782
9,7,0.9,0.22516,0.16768
9,7,0.95,0.07121,0.59624
9,7,0.99,0.00344,0.97620
9,8,0.01,1.00000,#NUM!
9,8,0.05,1.00000,0.00000
9,8,0.1,1.00000,0.00000
9,8,0.15,1.00000,0.00000
9,8,0.2,1.00000,0.00000
9,8,0.25,1.00000,0.00000
9,8,0.3,0.99998,0.00000
9,8,0.35,0.99992,0.00000
9,8,0.4,0.99974,0.00000
9,8,0.45,0.99924,0.00000
9,8,0.5,0.99805,0.00000
9,8,0.55,0.99539,0.00000
9,8,0.6,0.98992,0.00000
9,8,0.65,0.97929,0.00000
9,8,0.7,0.95965,0.00000
9,8,0.75,0.92492,0.00000
9,8,0.8,0.86578,0.00000
9,8,0.85,0.76838,0.00001
9,8,0.9,0.61258,0.00051
9,8,0.95,0.36975,0.02489
9,8,0.99,0.08648,0.48499
10,0,0.01,0.90438,1.00000
10,0,0.05,0.59874,1.00000
10,0,0.1,0.34868,1.00000
10,0,0.15,0.19687,1.00000
10,0,0.2,0.10737,1.00000
10,0,0.25,0.05631,1.00000
10,0,0.3,0.02825,1.00000
10,0,0.35,0.01346,1.00000
10,0,0.4,0.00605,1.00000
10,0,0.45,0.00253,1.00000
10,0,0.5,0.00098,1.00000
10,0,0.55,0.00034,1.00000
10,0,0.6,0.00010,1.00000
10,0,0.65,0.00003,1.00000
10,0,0.7,0.00001,1.00000
10,0,0.75,0.00000,1.00000
10,0,0.8,0.00000,1.00000
10,0,0.85,0.00000,1.00000
10,0,0.9,0.00000,1.00000
10,0,0.95,0.00000,1.00000
10,0,0.99,0.00000,1.00000
10,1,0.01,0.99573,0.00427
10,1,0.05,0.91386,0.08614
10,1,0.1,0.73610,0.26390
10,1,0.15,0.54430,0.45570
10,1,0.2,0.37581,0.62419
10,1,0.25,0.24403,0.75597
10,1,0.3,0.14931,0.85069
10,1,0.35,0.08595,0.91405
10,1,0.4,0.04636,0.95364
10,1,0.45,0.02326,0.97674
10,1,0.5,0.01074,0.98926
10,1,0.55,0.00450,0.99550
10,1,0.6,0.00168,0.99832
10,1,0.65,0.00054,0.99946
10,1,0.7,0.00014,0.99986
10,1,0.75,0.00003,0.99997
10,1,0.8,0.00000,1.00000
10,1,0.85,0.00000,1.00000
10,1,0.9,0.00000,1.00000
10,1,0.95,0.00000,1.00000
10,1,0.99,0.00000,1.00000
